polityIV_ccode,polityIV_country,year,polity,polity2,id
713,Taiwan,2002,9,9,713_2002
713,Taiwan,2003,9,9,713_2003
713,Taiwan,2004,10,10,713_2004
713,Taiwan,2005,10,10,713_2005
713,Taiwan,2006,10,10,713_2006
713,Taiwan,2007,10,10,713_2007
713,Taiwan,2008,10,10,713_2008
713,Taiwan,2009,10,10,713_2009
713,Taiwan,2010,10,10,713_2010
713,Taiwan,2011,10,10,713_2011
713,Taiwan,2012,10,10,713_2012
713,Taiwan,2013,10,10,713_2013
713,Taiwan,2014,10,10,713_2014
713,Taiwan,2015,10,10,713_2015
713,Taiwan,2016,10,10,713_2016
713,Taiwan,2017,10,10,713_2017
713,Taiwan,2018,10,10,713_2018
730,Korea,1800,1,1,730_1800
730,Korea,1801,1,1,730_1801
730,Korea,1802,1,1,730_1802
730,Korea,1803,1,1,730_1803
730,Korea,1804,1,1,730_1804
730,Korea,1805,1,1,730_1805
730,Korea,1806,1,1,730_1806
730,Korea,1807,1,1,730_1807
730,Korea,1808,1,1,730_1808
730,Korea,1809,1,1,730_1809
730,Korea,1810,1,1,730_1810
730,Korea,1811,1,1,730_1811
730,Korea,1812,1,1,730_1812
730,Korea,1813,1,1,730_1813
730,Korea,1814,1,1,730_1814
730,Korea,1815,1,1,730_1815
730,Korea,1816,1,1,730_1816
730,Korea,1817,1,1,730_1817
730,Korea,1818,1,1,730_1818
730,Korea,1819,1,1,730_1819
730,Korea,1820,1,1,730_1820
730,Korea,1821,1,1,730_1821
730,Korea,1822,1,1,730_1822
730,Korea,1823,1,1,730_1823
730,Korea,1824,1,1,730_1824
730,Korea,1825,1,1,730_1825
730,Korea,1826,1,1,730_1826
730,Korea,1827,1,1,730_1827
730,Korea,1828,1,1,730_1828
730,Korea,1829,1,1,730_1829
730,Korea,1830,1,1,730_1830
730,Korea,1831,1,1,730_1831
730,Korea,1832,1,1,730_1832
730,Korea,1833,1,1,730_1833
730,Korea,1834,1,1,730_1834
730,Korea,1835,1,1,730_1835
730,Korea,1836,1,1,730_1836
730,Korea,1837,1,1,730_1837
730,Korea,1838,1,1,730_1838
730,Korea,1839,1,1,730_1839
730,Korea,1840,1,1,730_1840
730,Korea,1841,1,1,730_1841
730,Korea,1842,1,1,730_1842
730,Korea,1843,1,1,730_1843
730,Korea,1844,1,1,730_1844
730,Korea,1845,1,1,730_1845
730,Korea,1846,1,1,730_1846
730,Korea,1847,1,1,730_1847
730,Korea,1848,1,1,730_1848
730,Korea,1849,1,1,730_1849
730,Korea,1850,1,1,730_1850
730,Korea,1851,1,1,730_1851
730,Korea,1852,1,1,730_1852
730,Korea,1853,1,1,730_1853
730,Korea,1854,1,1,730_1854
730,Korea,1855,1,1,730_1855
730,Korea,1856,1,1,730_1856
730,Korea,1857,1,1,730_1857
730,Korea,1858,1,1,730_1858
730,Korea,1859,1,1,730_1859
730,Korea,1860,1,1,730_1860
730,Korea,1861,1,1,730_1861
730,Korea,1862,1,1,730_1862
730,Korea,1863,1,1,730_1863
730,Korea,1864,1,1,730_1864
730,Korea,1865,1,1,730_1865
730,Korea,1866,1,1,730_1866
730,Korea,1867,1,1,730_1867
730,Korea,1868,1,1,730_1868
730,Korea,1869,1,1,730_1869
730,Korea,1870,1,1,730_1870
730,Korea,1871,1,1,730_1871
730,Korea,1872,1,1,730_1872
730,Korea,1873,1,1,730_1873
730,Korea,1874,1,1,730_1874
730,Korea,1875,1,1,730_1875
730,Korea,1876,1,1,730_1876
730,Korea,1877,1,1,730_1877
730,Korea,1878,1,1,730_1878
730,Korea,1879,1,1,730_1879
730,Korea,1880,1,1,730_1880
730,Korea,1881,1,1,730_1881
730,Korea,1882,1,1,730_1882
730,Korea,1883,1,1,730_1883
730,Korea,1884,1,1,730_1884
730,Korea,1885,1,1,730_1885
730,Korea,1886,1,1,730_1886
730,Korea,1887,1,1,730_1887
730,Korea,1888,1,1,730_1888
730,Korea,1889,1,1,730_1889
730,Korea,1890,1,1,730_1890
730,Korea,1891,1,1,730_1891
730,Korea,1892,1,1,730_1892
730,Korea,1893,1,1,730_1893
730,Korea,1894,1,1,730_1894
730,Korea,1895,1,1,730_1895
730,Korea,1896,1,1,730_1896
730,Korea,1897,1,1,730_1897
730,Korea,1898,1,1,730_1898
730,Korea,1899,1,1,730_1899
730,Korea,1900,1,1,730_1900
730,Korea,1901,1,1,730_1901
730,Korea,1902,1,1,730_1902
730,Korea,1903,1,1,730_1903
730,Korea,1904,1,1,730_1904
730,Korea,1905,1,1,730_1905
730,Korea,1906,1,1,730_1906
730,Korea,1907,1,1,730_1907
730,Korea,1908,1,1,730_1908
730,Korea,1909,1,1,730_1909
730,Korea,1910,1,1,730_1910
731,Korea North,1948,-7,-7,731_1948
731,Korea North,1949,-7,-7,731_1949
731,Korea North,1950,-7,-7,731_1950
731,Korea North,1951,-7,-7,731_1951
731,Korea North,1952,-7,-7,731_1952
731,Korea North,1953,-7,-7,731_1953
731,Korea North,1954,-7,-7,731_1954
731,Korea North,1955,-7,-7,731_1955
731,Korea North,1956,-8,-8,731_1956
731,Korea North,1957,-8,-8,731_1957
731,Korea North,1958,-8,-8,731_1958
731,Korea North,1959,-8,-8,731_1959
731,Korea North,1960,-8,-8,731_1960
731,Korea North,1961,-8,-8,731_1961
731,Korea North,1962,-8,-8,731_1962
731,Korea North,1963,-8,-8,731_1963
731,Korea North,1964,-8,-8,731_1964
731,Korea North,1965,-8,-8,731_1965
731,Korea North,1966,-9,-9,731_1966
731,Korea North,1967,-9,-9,731_1967
731,Korea North,1968,-9,-9,731_1968
731,Korea North,1969,-9,-9,731_1969
731,Korea North,1970,-9,-9,731_1970
731,Korea North,1971,-9,-9,731_1971
731,Korea North,1972,-9,-9,731_1972
731,Korea North,1973,-9,-9,731_1973
731,Korea North,1974,-9,-9,731_1974
731,Korea North,1975,-9,-9,731_1975
731,Korea North,1976,-9,-9,731_1976
731,Korea North,1977,-9,-9,731_1977
731,Korea North,1978,-9,-9,731_1978
731,Korea North,1979,-9,-9,731_1979
731,Korea North,1980,-9,-9,731_1980
731,Korea North,1981,-9,-9,731_1981
731,Korea North,1982,-9,-9,731_1982
731,Korea North,1983,-9,-9,731_1983
731,Korea North,1984,-9,-9,731_1984
731,Korea North,1985,-9,-9,731_1985
731,Korea North,1986,-9,-9,731_1986
731,Korea North,1987,-9,-9,731_1987
731,Korea North,1988,-9,-9,731_1988
731,Korea North,1989,-9,-9,731_1989
731,Korea North,1990,-9,-9,731_1990
731,Korea North,1991,-9,-9,731_1991
731,Korea North,1992,-9,-9,731_1992
731,Korea North,1993,-9,-9,731_1993
731,Korea North,1994,-10,-10,731_1994
731,Korea North,1995,-10,-10,731_1995
731,Korea North,1996,-10,-10,731_1996
731,Korea North,1997,-10,-10,731_1997
731,Korea North,1998,-10,-10,731_1998
731,Korea North,1999,-10,-10,731_1999
731,Korea North,2000,-10,-10,731_2000
731,Korea North,2001,-10,-10,731_2001
731,Korea North,2002,-10,-10,731_2002
731,Korea North,2003,-10,-10,731_2003
731,Korea North,2004,-10,-10,731_2004
731,Korea North,2005,-10,-10,731_2005
731,Korea North,2006,-10,-10,731_2006
731,Korea North,2007,-10,-10,731_2007
731,Korea North,2008,-10,-10,731_2008
731,Korea North,2009,-10,-10,731_2009
731,Korea North,2010,-10,-10,731_2010
731,Korea North,2011,-10,-10,731_2011
731,Korea North,2012,-10,-10,731_2012
731,Korea North,2013,-10,-10,731_2013
731,Korea North,2014,-10,-10,731_2014
731,Korea North,2015,-10,-10,731_2015
731,Korea North,2016,-10,-10,731_2016
731,Korea North,2017,-10,-10,731_2017
731,Korea North,2018,-10,-10,731_2018
732,Korea South,1948,-3,-3,732_1948
732,Korea South,1949,-3,-3,732_1949
732,Korea South,1950,-3,-3,732_1950
732,Korea South,1951,-3,-3,732_1951
732,Korea South,1952,-4,-4,732_1952
732,Korea South,1953,-4,-4,732_1953
732,Korea South,1954,-4,-4,732_1954
732,Korea South,1955,-4,-4,732_1955
732,Korea South,1956,-4,-4,732_1956
732,Korea South,1957,-4,-4,732_1957
732,Korea South,1958,-4,-4,732_1958
732,Korea South,1959,-4,-4,732_1959
732,Korea South,1960,8,8,732_1960
732,Korea South,1961,-7,-7,732_1961
732,Korea South,1962,-7,-7,732_1962
732,Korea South,1963,3,3,732_1963
732,Korea South,1964,3,3,732_1964
732,Korea South,1965,3,3,732_1965
732,Korea South,1966,3,3,732_1966
732,Korea South,1967,3,3,732_1967
732,Korea South,1968,3,3,732_1968
732,Korea South,1969,3,3,732_1969
732,Korea South,1970,3,3,732_1970
732,Korea South,1971,3,3,732_1971
732,Korea South,1972,-9,-9,732_1972
732,Korea South,1973,-8,-8,732_1973
732,Korea South,1974,-8,-8,732_1974
732,Korea South,1975,-8,-8,732_1975
732,Korea South,1976,-8,-8,732_1976
732,Korea South,1977,-8,-8,732_1977
732,Korea South,1978,-8,-8,732_1978
732,Korea South,1979,-8,-8,732_1979
732,Korea South,1980,-8,-8,732_1980
732,Korea South,1981,-5,-5,732_1981
732,Korea South,1982,-5,-5,732_1982
732,Korea South,1983,-5,-5,732_1983
732,Korea South,1984,-5,-5,732_1984
732,Korea South,1985,-5,-5,732_1985
732,Korea South,1986,-5,-5,732_1986
732,Korea South,1987,-88,1,732_1987
732,Korea South,1988,6,6,732_1988
732,Korea South,1989,6,6,732_1989
732,Korea South,1990,6,6,732_1990
732,Korea South,1991,6,6,732_1991
732,Korea South,1992,6,6,732_1992
732,Korea South,1993,6,6,732_1993
732,Korea South,1994,6,6,732_1994
732,Korea South,1995,6,6,732_1995
732,Korea South,1996,6,6,732_1996
732,Korea South,1997,6,6,732_1997
732,Korea South,1998,8,8,732_1998
732,Korea South,1999,8,8,732_1999
732,Korea South,2000,8,8,732_2000
732,Korea South,2001,8,8,732_2001
732,Korea South,2002,8,8,732_2002
732,Korea South,2003,8,8,732_2003
732,Korea South,2004,8,8,732_2004
732,Korea South,2005,8,8,732_2005
732,Korea South,2006,8,8,732_2006
732,Korea South,2007,8,8,732_2007
732,Korea South,2008,8,8,732_2008
732,Korea South,2009,8,8,732_2009
732,Korea South,2010,8,8,732_2010
732,Korea South,2011,8,8,732_2011
732,Korea South,2012,8,8,732_2012
732,Korea South,2013,8,8,732_2013
732,Korea South,2014,8,8,732_2014
732,Korea South,2015,8,8,732_2015
732,Korea South,2016,8,8,732_2016
732,Korea South,2017,8,8,732_2017
732,Korea South,2018,8,8,732_2018
740,Japan,1800,-10,-10,740_1800
740,Japan,1801,-10,-10,740_1801
740,Japan,1802,-10,-10,740_1802
740,Japan,1803,-10,-10,740_1803
740,Japan,1804,-10,-10,740_1804
740,Japan,1805,-10,-10,740_1805
740,Japan,1806,-10,-10,740_1806
740,Japan,1807,-10,-10,740_1807
740,Japan,1808,-10,-10,740_1808
740,Japan,1809,-10,-10,740_1809
740,Japan,1810,-10,-10,740_1810
740,Japan,1811,-10,-10,740_1811
740,Japan,1812,-10,-10,740_1812
740,Japan,1813,-10,-10,740_1813
740,Japan,1814,-10,-10,740_1814
740,Japan,1815,-10,-10,740_1815
740,Japan,1816,-10,-10,740_1816
740,Japan,1817,-10,-10,740_1817
740,Japan,1818,-10,-10,740_1818
740,Japan,1819,-10,-10,740_1819
740,Japan,1820,-10,-10,740_1820
740,Japan,1821,-10,-10,740_1821
740,Japan,1822,-10,-10,740_1822
740,Japan,1823,-10,-10,740_1823
740,Japan,1824,-10,-10,740_1824
740,Japan,1825,-10,-10,740_1825
740,Japan,1826,-10,-10,740_1826
740,Japan,1827,-10,-10,740_1827
740,Japan,1828,-10,-10,740_1828
740,Japan,1829,-10,-10,740_1829
740,Japan,1830,-10,-10,740_1830
740,Japan,1831,-10,-10,740_1831
740,Japan,1832,-10,-10,740_1832
740,Japan,1833,-10,-10,740_1833
740,Japan,1834,-10,-10,740_1834
740,Japan,1835,-10,-10,740_1835
740,Japan,1836,-10,-10,740_1836
740,Japan,1837,-10,-10,740_1837
740,Japan,1838,-10,-10,740_1838
740,Japan,1839,-10,-10,740_1839
740,Japan,1840,-10,-10,740_1840
740,Japan,1841,-10,-10,740_1841
740,Japan,1842,-10,-10,740_1842
740,Japan,1843,-10,-10,740_1843
740,Japan,1844,-10,-10,740_1844
740,Japan,1845,-10,-10,740_1845
740,Japan,1846,-10,-10,740_1846
740,Japan,1847,-10,-10,740_1847
740,Japan,1848,-10,-10,740_1848
740,Japan,1849,-10,-10,740_1849
740,Japan,1850,-10,-10,740_1850
740,Japan,1851,-10,-10,740_1851
740,Japan,1852,-10,-10,740_1852
740,Japan,1853,-10,-10,740_1853
740,Japan,1854,-10,-10,740_1854
740,Japan,1855,-10,-10,740_1855
740,Japan,1856,-10,-10,740_1856
740,Japan,1857,-10,-10,740_1857
740,Japan,1858,-88,-9,740_1858
740,Japan,1859,-88,-8,740_1859
740,Japan,1860,-88,-7,740_1860
740,Japan,1861,-88,-6,740_1861
740,Japan,1862,-88,-5,740_1862
740,Japan,1863,-88,-4,740_1863
740,Japan,1864,-88,-3,740_1864
740,Japan,1865,-88,-2,740_1865
740,Japan,1866,-88,-1,740_1866
740,Japan,1867,-88,0,740_1867
740,Japan,1868,1,1,740_1868
740,Japan,1869,1,1,740_1869
740,Japan,1870,1,1,740_1870
740,Japan,1871,1,1,740_1871
740,Japan,1872,1,1,740_1872
740,Japan,1873,1,1,740_1873
740,Japan,1874,1,1,740_1874
740,Japan,1875,1,1,740_1875
740,Japan,1876,1,1,740_1876
740,Japan,1877,1,1,740_1877
740,Japan,1878,1,1,740_1878
740,Japan,1879,1,1,740_1879
740,Japan,1880,1,1,740_1880
740,Japan,1881,1,1,740_1881
740,Japan,1882,1,1,740_1882
740,Japan,1883,1,1,740_1883
740,Japan,1884,1,1,740_1884
740,Japan,1885,1,1,740_1885
740,Japan,1886,1,1,740_1886
740,Japan,1887,1,1,740_1887
740,Japan,1888,1,1,740_1888
740,Japan,1889,1,1,740_1889
740,Japan,1890,1,1,740_1890
740,Japan,1891,1,1,740_1891
740,Japan,1892,1,1,740_1892
740,Japan,1893,1,1,740_1893
740,Japan,1894,1,1,740_1894
740,Japan,1895,1,1,740_1895
740,Japan,1896,1,1,740_1896
740,Japan,1897,1,1,740_1897
740,Japan,1898,1,1,740_1898
740,Japan,1899,1,1,740_1899
740,Japan,1900,1,1,740_1900
740,Japan,1901,1,1,740_1901
740,Japan,1902,1,1,740_1902
740,Japan,1903,1,1,740_1903
740,Japan,1904,1,1,740_1904
740,Japan,1905,1,1,740_1905
740,Japan,1906,1,1,740_1906
740,Japan,1907,1,1,740_1907
740,Japan,1908,1,1,740_1908
740,Japan,1909,1,1,740_1909
740,Japan,1910,1,1,740_1910
740,Japan,1911,1,1,740_1911
740,Japan,1912,1,1,740_1912
740,Japan,1913,1,1,740_1913
740,Japan,1914,1,1,740_1914
740,Japan,1915,1,1,740_1915
740,Japan,1916,1,1,740_1916
740,Japan,1917,1,1,740_1917
740,Japan,1918,1,1,740_1918
740,Japan,1919,1,1,740_1919
740,Japan,1920,1,1,740_1920
740,Japan,1921,1,1,740_1921
740,Japan,1922,1,1,740_1922
740,Japan,1923,1,1,740_1923
740,Japan,1924,1,1,740_1924
740,Japan,1925,1,1,740_1925
740,Japan,1926,1,1,740_1926
740,Japan,1927,1,1,740_1927
740,Japan,1928,1,1,740_1928
740,Japan,1929,1,1,740_1929
740,Japan,1930,1,1,740_1930
740,Japan,1931,1,1,740_1931
740,Japan,1932,1,1,740_1932
740,Japan,1933,1,1,740_1933
740,Japan,1934,1,1,740_1934
740,Japan,1935,1,1,740_1935
740,Japan,1936,1,1,740_1936
740,Japan,1937,1,1,740_1937
740,Japan,1938,1,1,740_1938
740,Japan,1939,1,1,740_1939
740,Japan,1940,1,1,740_1940
740,Japan,1941,1,1,740_1941
740,Japan,1942,1,1,740_1942
740,Japan,1943,1,1,740_1943
740,Japan,1944,1,1,740_1944
740,Japan,1945,-66,NA,740_1945
740,Japan,1946,-66,NA,740_1946
740,Japan,1947,-66,NA,740_1947
740,Japan,1948,-66,NA,740_1948
740,Japan,1949,-66,NA,740_1949
740,Japan,1950,-66,NA,740_1950
740,Japan,1951,-66,NA,740_1951
740,Japan,1952,10,10,740_1952
740,Japan,1953,10,10,740_1953
740,Japan,1954,10,10,740_1954
740,Japan,1955,10,10,740_1955
740,Japan,1956,10,10,740_1956
740,Japan,1957,10,10,740_1957
740,Japan,1958,10,10,740_1958
740,Japan,1959,10,10,740_1959
740,Japan,1960,10,10,740_1960
740,Japan,1961,10,10,740_1961
740,Japan,1962,10,10,740_1962
740,Japan,1963,10,10,740_1963
740,Japan,1964,10,10,740_1964
740,Japan,1965,10,10,740_1965
740,Japan,1966,10,10,740_1966
740,Japan,1967,10,10,740_1967
740,Japan,1968,10,10,740_1968
740,Japan,1969,10,10,740_1969
740,Japan,1970,10,10,740_1970
740,Japan,1971,10,10,740_1971
740,Japan,1972,10,10,740_1972
740,Japan,1973,10,10,740_1973
740,Japan,1974,10,10,740_1974
740,Japan,1975,10,10,740_1975
740,Japan,1976,10,10,740_1976
740,Japan,1977,10,10,740_1977
740,Japan,1978,10,10,740_1978
740,Japan,1979,10,10,740_1979
740,Japan,1980,10,10,740_1980
740,Japan,1981,10,10,740_1981
740,Japan,1982,10,10,740_1982
740,Japan,1983,10,10,740_1983
740,Japan,1984,10,10,740_1984
740,Japan,1985,10,10,740_1985
740,Japan,1986,10,10,740_1986
740,Japan,1987,10,10,740_1987
740,Japan,1988,10,10,740_1988
740,Japan,1989,10,10,740_1989
740,Japan,1990,10,10,740_1990
740,Japan,1991,10,10,740_1991
740,Japan,1992,10,10,740_1992
740,Japan,1993,10,10,740_1993
740,Japan,1994,10,10,740_1994
740,Japan,1995,10,10,740_1995
740,Japan,1996,10,10,740_1996
740,Japan,1997,10,10,740_1997
740,Japan,1998,10,10,740_1998
740,Japan,1999,10,10,740_1999
740,Japan,2000,10,10,740_2000
740,Japan,2001,10,10,740_2001
740,Japan,2002,10,10,740_2002
740,Japan,2003,10,10,740_2003
740,Japan,2004,10,10,740_2004
740,Japan,2005,10,10,740_2005
740,Japan,2006,10,10,740_2006
740,Japan,2007,10,10,740_2007
740,Japan,2008,10,10,740_2008
740,Japan,2009,10,10,740_2009
740,Japan,2010,10,10,740_2010
740,Japan,2011,10,10,740_2011
740,Japan,2012,10,10,740_2012
740,Japan,2013,10,10,740_2013
740,Japan,2014,10,10,740_2014
740,Japan,2015,10,10,740_2015
740,Japan,2016,10,10,740_2016
740,Japan,2017,10,10,740_2017
740,Japan,2018,10,10,740_2018
750,India,1950,9,9,750_1950
750,India,1951,9,9,750_1951
750,India,1952,9,9,750_1952
750,India,1953,9,9,750_1953
750,India,1954,9,9,750_1954
750,India,1955,9,9,750_1955
750,India,1956,9,9,750_1956
750,India,1957,9,9,750_1957
750,India,1958,9,9,750_1958
750,India,1959,9,9,750_1959
750,India,1960,9,9,750_1960
750,India,1961,9,9,750_1961
750,India,1962,9,9,750_1962
750,India,1963,9,9,750_1963
750,India,1964,9,9,750_1964
750,India,1965,9,9,750_1965
750,India,1966,9,9,750_1966
750,India,1967,9,9,750_1967
750,India,1968,9,9,750_1968
750,India,1969,9,9,750_1969
750,India,1970,9,9,750_1970
750,India,1971,9,9,750_1971
750,India,1972,9,9,750_1972
750,India,1973,9,9,750_1973
750,India,1974,9,9,750_1974
750,India,1975,7,7,750_1975
750,India,1976,7,7,750_1976
750,India,1977,8,8,750_1977
750,India,1978,8,8,750_1978
750,India,1979,8,8,750_1979
750,India,1980,8,8,750_1980
750,India,1981,8,8,750_1981
750,India,1982,8,8,750_1982
750,India,1983,8,8,750_1983
750,India,1984,8,8,750_1984
750,India,1985,8,8,750_1985
750,India,1986,8,8,750_1986
750,India,1987,8,8,750_1987
750,India,1988,8,8,750_1988
750,India,1989,8,8,750_1989
750,India,1990,8,8,750_1990
750,India,1991,8,8,750_1991
750,India,1992,8,8,750_1992
750,India,1993,8,8,750_1993
750,India,1994,8,8,750_1994
750,India,1995,9,9,750_1995
750,India,1996,9,9,750_1996
750,India,1997,9,9,750_1997
750,India,1998,9,9,750_1998
750,India,1999,9,9,750_1999
750,India,2000,9,9,750_2000
750,India,2001,9,9,750_2001
750,India,2002,9,9,750_2002
750,India,2003,9,9,750_2003
750,India,2004,9,9,750_2004
750,India,2005,9,9,750_2005
750,India,2006,9,9,750_2006
750,India,2007,9,9,750_2007
750,India,2008,9,9,750_2008
750,India,2009,9,9,750_2009
750,India,2010,9,9,750_2010
750,India,2011,9,9,750_2011
750,India,2012,9,9,750_2012
750,India,2013,9,9,750_2013
750,India,2014,9,9,750_2014
750,India,2015,9,9,750_2015
750,India,2016,9,9,750_2016
750,India,2017,9,9,750_2017
750,India,2018,9,9,750_2018
760,Bhutan,1907,-10,-10,760_1907
760,Bhutan,1908,-10,-10,760_1908
760,Bhutan,1909,-10,-10,760_1909
760,Bhutan,1910,-10,-10,760_1910
760,Bhutan,1911,-10,-10,760_1911
760,Bhutan,1912,-10,-10,760_1912
760,Bhutan,1913,-10,-10,760_1913
760,Bhutan,1914,-10,-10,760_1914
760,Bhutan,1915,-10,-10,760_1915
760,Bhutan,1916,-10,-10,760_1916
760,Bhutan,1917,-10,-10,760_1917
760,Bhutan,1918,-10,-10,760_1918
760,Bhutan,1919,-10,-10,760_1919
760,Bhutan,1920,-10,-10,760_1920
760,Bhutan,1921,-10,-10,760_1921
760,Bhutan,1922,-10,-10,760_1922
760,Bhutan,1923,-10,-10,760_1923
760,Bhutan,1924,-10,-10,760_1924
760,Bhutan,1925,-10,-10,760_1925
760,Bhutan,1926,-10,-10,760_1926
760,Bhutan,1927,-10,-10,760_1927
760,Bhutan,1928,-10,-10,760_1928
760,Bhutan,1929,-10,-10,760_1929
760,Bhutan,1930,-10,-10,760_1930
760,Bhutan,1931,-10,-10,760_1931
760,Bhutan,1932,-10,-10,760_1932
760,Bhutan,1933,-10,-10,760_1933
760,Bhutan,1934,-10,-10,760_1934
760,Bhutan,1935,-10,-10,760_1935
760,Bhutan,1936,-10,-10,760_1936
760,Bhutan,1937,-10,-10,760_1937
760,Bhutan,1938,-10,-10,760_1938
760,Bhutan,1939,-10,-10,760_1939
760,Bhutan,1940,-10,-10,760_1940
760,Bhutan,1941,-10,-10,760_1941
760,Bhutan,1942,-10,-10,760_1942
760,Bhutan,1943,-10,-10,760_1943
760,Bhutan,1944,-10,-10,760_1944
760,Bhutan,1945,-10,-10,760_1945
760,Bhutan,1946,-10,-10,760_1946
760,Bhutan,1947,-10,-10,760_1947
760,Bhutan,1948,-10,-10,760_1948
760,Bhutan,1949,-10,-10,760_1949
760,Bhutan,1950,-10,-10,760_1950
760,Bhutan,1951,-10,-10,760_1951
760,Bhutan,1952,-10,-10,760_1952
760,Bhutan,1953,-10,-10,760_1953
760,Bhutan,1954,-10,-10,760_1954
760,Bhutan,1955,-10,-10,760_1955
760,Bhutan,1956,-10,-10,760_1956
760,Bhutan,1957,-10,-10,760_1957
760,Bhutan,1958,-10,-10,760_1958
760,Bhutan,1959,-10,-10,760_1959
760,Bhutan,1960,-10,-10,760_1960
760,Bhutan,1961,-10,-10,760_1961
760,Bhutan,1962,-10,-10,760_1962
760,Bhutan,1963,-10,-10,760_1963
760,Bhutan,1964,-10,-10,760_1964
760,Bhutan,1965,-10,-10,760_1965
760,Bhutan,1966,-10,-10,760_1966
760,Bhutan,1967,-10,-10,760_1967
760,Bhutan,1968,-10,-10,760_1968
760,Bhutan,1969,-10,-10,760_1969
760,Bhutan,1970,-10,-10,760_1970
760,Bhutan,1971,-10,-10,760_1971
760,Bhutan,1972,-10,-10,760_1972
760,Bhutan,1973,-10,-10,760_1973
760,Bhutan,1974,-10,-10,760_1974
760,Bhutan,1975,-10,-10,760_1975
760,Bhutan,1976,-10,-10,760_1976
760,Bhutan,1977,-10,-10,760_1977
760,Bhutan,1978,-10,-10,760_1978
760,Bhutan,1979,-10,-10,760_1979
760,Bhutan,1980,-10,-10,760_1980
760,Bhutan,1981,-10,-10,760_1981
760,Bhutan,1982,-10,-10,760_1982
760,Bhutan,1983,-10,-10,760_1983
760,Bhutan,1984,-10,-10,760_1984
760,Bhutan,1985,-10,-10,760_1985
760,Bhutan,1986,-10,-10,760_1986
760,Bhutan,1987,-10,-10,760_1987
760,Bhutan,1988,-10,-10,760_1988
760,Bhutan,1989,-10,-10,760_1989
760,Bhutan,1990,-10,-10,760_1990
760,Bhutan,1991,-10,-10,760_1991
760,Bhutan,1992,-10,-10,760_1992
760,Bhutan,1993,-10,-10,760_1993
760,Bhutan,1994,-10,-10,760_1994
760,Bhutan,1995,-10,-10,760_1995
760,Bhutan,1996,-10,-10,760_1996
760,Bhutan,1997,-10,-10,760_1997
760,Bhutan,1998,-10,-10,760_1998
760,Bhutan,1999,-10,-10,760_1999
760,Bhutan,2000,-10,-10,760_2000
760,Bhutan,2001,-10,-10,760_2001
760,Bhutan,2002,-10,-10,760_2002
760,Bhutan,2003,-10,-10,760_2003
760,Bhutan,2004,-10,-10,760_2004
760,Bhutan,2005,-5,-5,760_2005
760,Bhutan,2006,-5,-5,760_2006
760,Bhutan,2007,-5,-5,760_2007
760,Bhutan,2008,3,3,760_2008
760,Bhutan,2009,3,3,760_2009
760,Bhutan,2010,3,3,760_2010
760,Bhutan,2011,3,3,760_2011
760,Bhutan,2012,3,3,760_2012
760,Bhutan,2013,5,5,760_2013
760,Bhutan,2014,5,5,760_2014
760,Bhutan,2015,5,5,760_2015
760,Bhutan,2016,5,5,760_2016
760,Bhutan,2017,5,5,760_2017
760,Bhutan,2018,7,7,760_2018
769,Pakistan,1947,-4,-4,769_1947
769,Pakistan,1948,2,2,769_1948
769,Pakistan,1949,4,4,769_1949
769,Pakistan,1950,4,4,769_1950
769,Pakistan,1951,5,5,769_1951
769,Pakistan,1952,5,5,769_1952
769,Pakistan,1953,5,5,769_1953
769,Pakistan,1954,5,5,769_1954
769,Pakistan,1955,5,5,769_1955
769,Pakistan,1956,8,8,769_1956
769,Pakistan,1957,8,8,769_1957
769,Pakistan,1958,-7,-7,769_1958
769,Pakistan,1959,-7,-7,769_1959
769,Pakistan,1960,-7,-7,769_1960
769,Pakistan,1961,-7,-7,769_1961
769,Pakistan,1962,1,1,769_1962
769,Pakistan,1963,1,1,769_1963
769,Pakistan,1964,1,1,769_1964
769,Pakistan,1965,1,1,769_1965
769,Pakistan,1966,1,1,769_1966
769,Pakistan,1967,1,1,769_1967
769,Pakistan,1968,1,1,769_1968
769,Pakistan,1969,-88,1,769_1969
769,Pakistan,1970,-88,0,769_1970
769,Pakistan,1971,-77,0,769_1971
770,Pakistan,1972,-88,4,770_1972
770,Pakistan,1973,8,8,770_1973
770,Pakistan,1974,8,8,770_1974
770,Pakistan,1975,8,8,770_1975
770,Pakistan,1976,8,8,770_1976
770,Pakistan,1977,-7,-7,770_1977
770,Pakistan,1978,-7,-7,770_1978
770,Pakistan,1979,-7,-7,770_1979
770,Pakistan,1980,-7,-7,770_1980
770,Pakistan,1981,-7,-7,770_1981
770,Pakistan,1982,-7,-7,770_1982
770,Pakistan,1983,-7,-7,770_1983
770,Pakistan,1984,-7,-7,770_1984
770,Pakistan,1985,-4,-4,770_1985
770,Pakistan,1986,-4,-4,770_1986
770,Pakistan,1987,-4,-4,770_1987
770,Pakistan,1988,8,8,770_1988
770,Pakistan,1989,8,8,770_1989
770,Pakistan,1990,8,8,770_1990
770,Pakistan,1991,8,8,770_1991
770,Pakistan,1992,8,8,770_1992
770,Pakistan,1993,8,8,770_1993
770,Pakistan,1994,8,8,770_1994
770,Pakistan,1995,8,8,770_1995
770,Pakistan,1996,8,8,770_1996
770,Pakistan,1997,7,7,770_1997
770,Pakistan,1998,7,7,770_1998
770,Pakistan,1999,-6,-6,770_1999
